Subgroup_ID,Process_Time_Start,Process_Time_End,Defect_Count,Subgroup_Size,P_Edge_Chipping,P_CL,P_UCL,P_LCL,P_OOC
1067,2026-03-10 19:56:33,2026-03-10 20:43:32,1,5,0.2,0.0447,0.3219,0.0,False
1068,2026-03-10 20:58:21,2026-03-10 21:37:35,1,5,0.2,0.0447,0.3219,0.0,False
1069,2026-03-10 21:43:15,2026-03-10 22:06:09,0,5,0.0,0.0447,0.3219,0.0,False
1070,2026-03-10 22:08:00,2026-03-10 23:08:10,0,5,0.0,0.0447,0.3219,0.0,False
1071,2026-03-10 23:21:50,2026-03-10 23:56:31,0,5,0.0,0.0447,0.3219,0.0,False
1072,2026-03-10 23:56:57,2026-03-11 00:14:58,0,5,0.0,0.0447,0.3219,0.0,False
1073,2026-03-11 00:25:51,2026-03-11 00:36:15,0,5,0.0,0.0447,0.3219,0.0,False
1074,2026-03-11 01:05:12,2026-03-11 01:42:31,0,5,0.0,0.0447,0.3219,0.0,False
1075,2026-03-11 01:56:56,2026-03-11 02:37:32,0,5,0.0,0.0447,0.3219,0.0,False
1076,2026-03-11 03:00:31,2026-03-11 03:53:07,0,5,0.0,0.0447,0.3219,0.0,False
1077,2026-03-11 04:12:20,2026-03-11 05:04:22,0,5,0.0,0.0447,0.3219,0.0,False
1078,2026-03-11 05:06:49,2026-03-11 05:44:11,0,5,0.0,0.0447,0.3219,0.0,False
1079,2026-03-11 05:45:55,2026-03-11 07:24:50,1,5,0.2,0.0447,0.3219,0.0,False
1080,2026-03-11 07:25:59,2026-03-11 08:32:41,1,5,0.2,0.0447,0.3219,0.0,False
1081,2026-03-11 08:52:32,2026-03-11 09:33:17,2,5,0.4,0.0447,0.3219,0.0,True
1082,2026-03-11 09:38:39,2026-03-11 10:15:29,0,5,0.0,0.0447,0.3219,0.0,False
1083,2026-03-11 10:19:42,2026-03-11 11:25:29,0,5,0.0,0.0447,0.3219,0.0,False
1084,2026-03-11 11:50:35,2026-03-11 12:51:35,0,5,0.0,0.0447,0.3219,0.0,False
1085,2026-03-11 13:17:49,2026-03-11 13:51:43,0,5,0.0,0.0447,0.3219,0.0,False
1086,2026-03-11 13:52:30,2026-03-11 14:29:50,0,5,0.0,0.0447,0.3219,0.0,False
1087,2026-03-11 14:39:37,2026-03-11 15:58:47,0,5,0.0,0.0447,0.3219,0.0,False
1088,2026-03-11 16:01:30,2026-03-11 16:47:11,0,5,0.0,0.0447,0.3219,0.0,False
1089,2026-03-11 16:47:25,2026-03-11 17:10:03,1,5,0.2,0.0447,0.3219,0.0,False
1090,2026-03-11 17:21:15,2026-03-11 18:04:42,0,5,0.0,0.0447,0.3219,0.0,False
1091,2026-03-11 18:19:09,2026-03-11 18:43:26,0,5,0.0,0.0447,0.3219,0.0,False
1092,2026-03-11 19:20:11,2026-03-11 19:35:51,0,5,0.0,0.0447,0.3219,0.0,False
1093,2026-03-11 19:46:09,2026-03-11 20:39:08,0,5,0.0,0.0447,0.3219,0.0,False
1094,2026-03-11 20:55:22,2026-03-11 21:55:21,1,5,0.2,0.0447,0.3219,0.0,False
1095,2026-03-11 21:59:48,2026-03-11 22:21:14,0,5,0.0,0.0447,0.3219,0.0,False
1096,2026-03-11 22:24:32,2026-03-11 23:13:15,0,5,0.0,0.0447,0.3219,0.0,False
1097,2026-03-11 23:51:18,2026-03-12 00:35:41,0,5,0.0,0.0447,0.3219,0.0,False
1098,2026-03-12 00:36:42,2026-03-12 01:16:22,1,5,0.2,0.0447,0.3219,0.0,False
1099,2026-03-12 01:32:32,2026-03-12 01:54:56,0,5,0.0,0.0447,0.3219,0.0,False
1100,2026-03-12 02:07:16,2026-03-12 03:02:08,0,5,0.0,0.0447,0.3219,0.0,False
1101,2026-03-12 03:10:53,2026-03-12 03:37:02,0,5,0.0,0.0447,0.3219,0.0,False
1102,2026-03-12 03:48:47,2026-03-12 04:46:04,0,5,0.0,0.0447,0.3219,0.0,False
1103,2026-03-12 05:02:11,2026-03-12 05:37:32,0,5,0.0,0.0447,0.3219,0.0,False
1104,2026-03-12 05:48:21,2026-03-12 06:12:32,1,5,0.2,0.0447,0.3219,0.0,False
1105,2026-03-12 06:12:53,2026-03-12 06:53:22,0,5,0.0,0.0447,0.3219,0.0,False
1106,2026-03-12 07:06:43,2026-03-12 07:30:59,0,5,0.0,0.0447,0.3219,0.0,False
1107,2026-03-12 07:33:17,2026-03-12 07:56:27,0,5,0.0,0.0447,0.3219,0.0,False
1108,2026-03-12 07:58:19,2026-03-12 08:31:32,1,5,0.2,0.0447,0.3219,0.0,False
1109,2026-03-12 08:58:25,2026-03-12 09:26:38,0,5,0.0,0.0447,0.3219,0.0,False
1110,2026-03-12 09:44:46,2026-03-12 10:48:16,0,5,0.0,0.0447,0.3219,0.0,False
1111,2026-03-12 10:57:13,2026-03-12 11:30:13,0,5,0.0,0.0447,0.3219,0.0,False
1112,2026-03-12 11:30:42,2026-03-12 12:25:36,0,5,0.0,0.0447,0.3219,0.0,False
1113,2026-03-12 13:00:25,2026-03-12 13:42:20,0,5,0.0,0.0447,0.3219,0.0,False
1114,2026-03-12 13:52:30,2026-03-12 14:14:15,0,5,0.0,0.0447,0.3219,0.0,False
1115,2026-03-12 14:15:25,2026-03-12 14:44:39,0,5,0.0,0.0447,0.3219,0.0,False
1116,2026-03-12 14:50:43,2026-03-12 15:13:35,0,5,0.0,0.0447,0.3219,0.0,False
1117,2026-03-12 15:15:14,2026-03-12 15:38:51,0,5,0.0,0.0447,0.3219,0.0,False
1118,2026-03-12 15:50:01,2026-03-12 16:01:35,0,5,0.0,0.0447,0.3219,0.0,False
1119,2026-03-12 16:25:24,2026-03-12 17:02:24,0,5,0.0,0.0447,0.3219,0.0,False
1120,2026-03-12 17:06:38,2026-03-12 17:48:09,0,5,0.0,0.0447,0.3219,0.0,False
1121,2026-03-12 17:48:56,2026-03-12 18:22:39,1,5,0.2,0.0447,0.3219,0.0,False
1122,2026-03-12 18:26:53,2026-03-12 18:54:38,1,5,0.2,0.0447,0.3219,0.0,False
1123,2026-03-12 19:06:57,2026-03-12 19:17:10,0,5,0.0,0.0447,0.3219,0.0,False
1124,2026-03-12 19:34:59,2026-03-12 20:28:23,0,5,0.0,0.0447,0.3219,0.0,False
1125,2026-03-12 20:41:20,2026-03-12 21:13:47,0,5,0.0,0.0447,0.3219,0.0,False
1126,2026-03-12 21:18:48,2026-03-12 22:15:29,0,5,0.0,0.0447,0.3219,0.0,False
1127,2026-03-12 22:33:44,2026-03-12 23:00:40,0,5,0.0,0.0447,0.3219,0.0,False
1128,2026-03-12 23:14:51,2026-03-12 23:42:22,0,5,0.0,0.0447,0.3219,0.0,False
1129,2026-03-12 23:51:12,2026-03-13 00:20:17,0,5,0.0,0.0447,0.3219,0.0,False
1130,2026-03-13 00:38:13,2026-03-13 01:14:10,0,5,0.0,0.0447,0.3219,0.0,False
1131,2026-03-13 01:33:19,2026-03-13 01:52:04,0,5,0.0,0.0447,0.3219,0.0,False
1132,2026-03-13 01:57:23,2026-03-13 02:58:32,0,5,0.0,0.0447,0.3219,0.0,False
1133,2026-03-13 03:04:06,2026-03-13 03:15:22,1,5,0.2,0.0447,0.3219,0.0,False
1134,2026-03-13 03:28:11,2026-03-13 04:05:13,1,5,0.2,0.0447,0.3219,0.0,False
1135,2026-03-13 04:19:36,2026-03-13 05:16:17,1,5,0.2,0.0447,0.3219,0.0,False
1136,2026-03-13 05:20:09,2026-03-13 05:39:37,0,5,0.0,0.0447,0.3219,0.0,False
1137,2026-03-13 05:44:43,2026-03-13 06:24:47,1,5,0.2,0.0447,0.3219,0.0,False
1138,2026-03-13 06:27:09,2026-03-13 06:44:05,0,5,0.0,0.0447,0.3219,0.0,False
1139,2026-03-13 07:07:10,2026-03-13 07:31:41,0,5,0.0,0.0447,0.3219,0.0,False
1140,2026-03-13 07:44:20,2026-03-13 08:48:00,0,5,0.0,0.0447,0.3219,0.0,False
1141,2026-03-13 08:50:32,2026-03-13 09:29:41,0,5,0.0,0.0447,0.3219,0.0,False
1142,2026-03-13 09:32:07,2026-03-13 10:05:07,0,5,0.0,0.0447,0.3219,0.0,False
1143,2026-03-13 10:12:14,2026-03-13 10:36:41,0,5,0.0,0.0447,0.3219,0.0,False
1144,2026-03-13 10:55:14,2026-03-13 11:52:50,0,5,0.0,0.0447,0.3219,0.0,False
1145,2026-03-13 11:55:33,2026-03-13 12:12:45,0,5,0.0,0.0447,0.3219,0.0,False
1146,2026-03-13 12:30:14,2026-03-13 13:45:28,0,5,0.0,0.0447,0.3219,0.0,False
1147,2026-03-13 13:52:04,2026-03-13 14:26:52,1,5,0.2,0.0447,0.3219,0.0,False
1148,2026-03-13 14:38:40,2026-03-13 15:17:47,1,5,0.2,0.0447,0.3219,0.0,False
1149,2026-03-13 15:38:02,2026-03-13 16:20:11,0,5,0.0,0.0447,0.3219,0.0,False
1150,2026-03-13 16:36:47,2026-03-13 17:03:04,0,5,0.0,0.0447,0.3219,0.0,False
1151,2026-03-13 17:10:25,2026-03-13 17:48:35,0,5,0.0,0.0447,0.3219,0.0,False
1152,2026-03-13 17:58:32,2026-03-13 19:09:57,0,5,0.0,0.0447,0.3219,0.0,False
1153,2026-03-13 19:15:37,2026-03-13 19:49:02,0,5,0.0,0.0447,0.3219,0.0,False
1154,2026-03-13 20:09:01,2026-03-13 20:36:21,0,5,0.0,0.0447,0.3219,0.0,False
1155,2026-03-13 20:39:41,2026-03-13 21:19:20,0,5,0.0,0.0447,0.3219,0.0,False
1156,2026-03-13 21:32:07,2026-03-13 23:05:30,0,5,0.0,0.0447,0.3219,0.0,False
1157,2026-03-13 23:12:45,2026-03-13 23:57:47,0,5,0.0,0.0447,0.3219,0.0,False
1158,2026-03-14 00:00:07,2026-03-14 00:27:35,0,5,0.0,0.0447,0.3219,0.0,False
1159,2026-03-14 00:32:53,2026-03-14 01:39:46,1,5,0.2,0.0447,0.3219,0.0,False
1160,2026-03-14 01:48:45,2026-03-14 02:02:58,0,5,0.0,0.0447,0.3219,0.0,False
1161,2026-03-14 02:18:56,2026-03-14 03:42:19,0,5,0.0,0.0447,0.3219,0.0,False
1162,2026-03-14 04:19:16,2026-03-14 04:39:40,0,5,0.0,0.0447,0.3219,0.0,False
1163,2026-03-14 04:42:55,2026-03-14 05:32:50,0,5,0.0,0.0447,0.3219,0.0,False
1164,2026-03-14 05:42:17,2026-03-14 06:24:35,0,5,0.0,0.0447,0.3219,0.0,False
1165,2026-03-14 06:44:15,2026-03-14 07:36:23,0,5,0.0,0.0447,0.3219,0.0,False
1166,2026-03-14 07:44:19,2026-03-14 08:19:43,0,5,0.0,0.0447,0.3219,0.0,False
1167,2026-03-14 08:20:23,2026-03-14 09:10:37,0,5,0.0,0.0447,0.3219,0.0,False
1168,2026-03-14 09:11:53,2026-03-14 09:39:34,0,5,0.0,0.0447,0.3219,0.0,False
1169,2026-03-14 10:03:32,2026-03-14 10:18:17,0,5,0.0,0.0447,0.3219,0.0,False
1170,2026-03-14 10:31:26,2026-03-14 11:19:07,0,5,0.0,0.0447,0.3219,0.0,False
1171,2026-03-14 11:27:09,2026-03-14 13:01:01,0,5,0.0,0.0447,0.3219,0.0,False
1172,2026-03-14 13:02:34,2026-03-14 13:43:06,0,5,0.0,0.0447,0.3219,0.0,False
1173,2026-03-14 13:45:16,2026-03-14 14:08:43,0,5,0.0,0.0447,0.3219,0.0,False
1174,2026-03-14 14:09:21,2026-03-14 14:43:42,0,5,0.0,0.0447,0.3219,0.0,False
1175,2026-03-14 14:47:13,2026-03-14 15:56:38,0,5,0.0,0.0447,0.3219,0.0,False
1176,2026-03-14 16:07:50,2026-03-14 17:03:54,0,5,0.0,0.0447,0.3219,0.0,False
1177,2026-03-14 17:17:54,2026-03-14 18:58:31,0,5,0.0,0.0447,0.3219,0.0,False
1178,2026-03-14 19:15:14,2026-03-14 19:47:35,0,5,0.0,0.0447,0.3219,0.0,False
1179,2026-03-14 19:55:18,2026-03-14 20:22:05,0,5,0.0,0.0447,0.3219,0.0,False
1180,2026-03-14 20:29:24,2026-03-14 20:39:26,0,5,0.0,0.0447,0.3219,0.0,False
1181,2026-03-14 20:45:49,2026-03-14 21:35:31,0,5,0.0,0.0447,0.3219,0.0,False
1182,2026-03-14 21:57:23,2026-03-14 22:26:56,1,5,0.2,0.0447,0.3219,0.0,False
1183,2026-03-14 22:32:08,2026-03-14 22:49:09,0,5,0.0,0.0447,0.3219,0.0,False
1184,2026-03-14 23:03:00,2026-03-14 23:26:52,0,5,0.0,0.0447,0.3219,0.0,False
1185,2026-03-14 23:27:12,2026-03-15 00:08:03,0,5,0.0,0.0447,0.3219,0.0,False
1186,2026-03-15 00:23:42,2026-03-15 01:21:32,1,5,0.2,0.0447,0.3219,0.0,False
1187,2026-03-15 01:56:21,2026-03-15 02:32:18,0,5,0.0,0.0447,0.3219,0.0,False
1188,2026-03-15 02:39:03,2026-03-15 03:41:30,0,5,0.0,0.0447,0.3219,0.0,False
1189,2026-03-15 04:21:21,2026-03-15 04:48:51,0,5,0.0,0.0447,0.3219,0.0,False
1190,2026-03-15 04:53:27,2026-03-15 05:12:36,0,5,0.0,0.0447,0.3219,0.0,False
1191,2026-03-15 06:03:46,2026-03-15 07:01:29,1,5,0.2,0.0447,0.3219,0.0,False
1192,2026-03-15 07:20:54,2026-03-15 08:02:09,0,5,0.0,0.0447,0.3219,0.0,False
1193,2026-03-15 08:17:38,2026-03-15 08:51:26,0,5,0.0,0.0447,0.3219,0.0,False
1194,2026-03-15 09:44:01,2026-03-15 11:24:24,0,5,0.0,0.0447,0.3219,0.0,False
1195,2026-03-15 11:29:39,2026-03-15 11:56:36,0,5,0.0,0.0447,0.3219,0.0,False
1196,2026-03-15 12:24:48,2026-03-15 12:47:16,0,5,0.0,0.0447,0.3219,0.0,False
1197,2026-03-15 12:52:29,2026-03-15 13:12:18,0,5,0.0,0.0447,0.3219,0.0,False
1198,2026-03-15 13:21:17,2026-03-15 14:19:25,0,5,0.0,0.0447,0.3219,0.0,False
1199,2026-03-15 14:27:54,2026-03-15 15:26:05,0,5,0.0,0.0447,0.3219,0.0,False
1200,2026-03-15 15:30:12,2026-03-15 16:10:45,0,5,0.0,0.0447,0.3219,0.0,False
1201,2026-03-15 16:23:01,2026-03-15 17:10:02,0,5,0.0,0.0447,0.3219,0.0,False
1202,2026-03-15 17:39:20,2026-03-15 17:53:39,0,5,0.0,0.0447,0.3219,0.0,False
1203,2026-03-15 17:59:41,2026-03-15 18:36:13,0,5,0.0,0.0447,0.3219,0.0,False
1204,2026-03-15 18:36:31,2026-03-15 19:17:29,1,5,0.2,0.0447,0.3219,0.0,False
1205,2026-03-15 19:19:23,2026-03-15 20:03:30,0,5,0.0,0.0447,0.3219,0.0,False
1206,2026-03-15 20:10:24,2026-03-15 20:21:11,0,5,0.0,0.0447,0.3219,0.0,False
1207,2026-03-15 20:23:17,2026-03-15 20:39:56,0,5,0.0,0.0447,0.3219,0.0,False
1208,2026-03-15 20:39:57,2026-03-15 21:43:54,0,5,0.0,0.0447,0.3219,0.0,False
1209,2026-03-15 21:43:59,2026-03-15 21:53:42,0,5,0.0,0.0447,0.3219,0.0,False
1210,2026-03-15 22:00:05,2026-03-15 22:47:49,1,5,0.2,0.0447,0.3219,0.0,False
1211,2026-03-15 22:53:12,2026-03-15 23:54:47,1,5,0.2,0.0447,0.3219,0.0,False
1212,2026-03-16 00:05:38,2026-03-16 00:22:52,0,5,0.0,0.0447,0.3219,0.0,False
1213,2026-03-16 00:27:24,2026-03-16 02:03:51,0,5,0.0,0.0447,0.3219,0.0,False
1214,2026-03-16 02:07:32,2026-03-16 03:04:45,0,5,0.0,0.0447,0.3219,0.0,False
1215,2026-03-16 03:20:22,2026-03-16 03:49:05,0,5,0.0,0.0447,0.3219,0.0,False
1216,2026-03-16 03:49:06,2026-03-16 04:15:21,0,5,0.0,0.0447,0.3219,0.0,False
1217,2026-03-16 04:22:35,2026-03-16 05:01:41,0,5,0.0,0.0447,0.3219,0.0,False
1218,2026-03-16 05:08:58,2026-03-16 06:09:03,0,5,0.0,0.0447,0.3219,0.0,False
1219,2026-03-16 06:13:38,2026-03-16 06:41:24,1,5,0.2,0.0447,0.3219,0.0,False
1220,2026-03-16 06:49:31,2026-03-16 06:59:33,0,5,0.0,0.0447,0.3219,0.0,False
1221,2026-03-16 07:01:10,2026-03-16 07:58:42,1,5,0.2,0.0447,0.3219,0.0,False
1222,2026-03-16 08:13:22,2026-03-16 08:45:17,0,5,0.0,0.0447,0.3219,0.0,False
1223,2026-03-16 08:45:55,2026-03-16 09:04:58,0,5,0.0,0.0447,0.3219,0.0,False
1224,2026-03-16 09:13:22,2026-03-16 09:27:42,0,5,0.0,0.0447,0.3219,0.0,False
1225,2026-03-16 09:43:45,2026-03-16 10:51:01,0,5,0.0,0.0447,0.3219,0.0,False
1226,2026-03-16 10:54:44,2026-03-16 11:30:24,1,5,0.2,0.0447,0.3219,0.0,False
1227,2026-03-16 11:33:00,2026-03-16 12:20:38,0,5,0.0,0.0447,0.3219,0.0,False
1228,2026-03-16 12:47:50,2026-03-16 13:07:29,0,5,0.0,0.0447,0.3219,0.0,False
1229,2026-03-16 13:12:08,2026-03-16 13:47:24,0,5,0.0,0.0447,0.3219,0.0,False
1230,2026-03-16 14:13:28,2026-03-16 14:24:10,0,5,0.0,0.0447,0.3219,0.0,False
1231,2026-03-16 14:48:56,2026-03-16 15:08:33,0,5,0.0,0.0447,0.3219,0.0,False
1232,2026-03-16 15:13:51,2026-03-16 16:11:01,1,5,0.2,0.0447,0.3219,0.0,False
1233,2026-03-16 16:14:43,2026-03-16 17:31:46,0,5,0.0,0.0447,0.3219,0.0,False
1234,2026-03-16 17:45:35,2026-03-16 18:44:59,0,5,0.0,0.0447,0.3219,0.0,False
1235,2026-03-16 19:03:51,2026-03-16 19:28:37,0,5,0.0,0.0447,0.3219,0.0,False
1236,2026-03-16 19:36:56,2026-03-16 20:28:55,1,5,0.2,0.0447,0.3219,0.0,False
1237,2026-03-16 20:33:28,2026-03-16 21:31:31,0,5,0.0,0.0447,0.3219,0.0,False
1238,2026-03-16 21:38:30,2026-03-16 21:55:41,1,5,0.2,0.0447,0.3219,0.0,False
1239,2026-03-16 22:24:05,2026-03-16 22:44:35,0,5,0.0,0.0447,0.3219,0.0,False
1240,2026-03-16 22:52:27,2026-03-16 23:29:31,0,5,0.0,0.0447,0.3219,0.0,False
1241,2026-03-16 23:33:25,2026-03-17 00:05:52,0,5,0.0,0.0447,0.3219,0.0,False
1242,2026-03-17 00:45:26,2026-03-17 00:51:51,1,5,0.2,0.0447,0.3219,0.0,False
1243,2026-03-17 00:58:11,2026-03-17 01:43:46,0,5,0.0,0.0447,0.3219,0.0,False
1244,2026-03-17 01:45:05,2026-03-17 02:18:11,1,5,0.2,0.0447,0.3219,0.0,False
1245,2026-03-17 02:18:12,2026-03-17 02:43:26,0,5,0.0,0.0447,0.3219,0.0,False
1246,2026-03-17 02:55:44,2026-03-17 03:18:42,1,5,0.2,0.0447,0.3219,0.0,False
1247,2026-03-17 03:26:59,2026-03-17 04:02:09,0,5,0.0,0.0447,0.3219,0.0,False
1248,2026-03-17 04:09:14,2026-03-17 05:04:19,0,5,0.0,0.0447,0.3219,0.0,False
1249,2026-03-17 05:06:20,2026-03-17 05:14:17,1,5,0.2,0.0447,0.3219,0.0,False
1250,2026-03-17 05:20:48,2026-03-17 05:51:16,0,5,0.0,0.0447,0.3219,0.0,False
1251,2026-03-17 05:51:53,2026-03-17 06:21:11,0,5,0.0,0.0447,0.3219,0.0,False
1252,2026-03-17 06:22:59,2026-03-17 07:24:04,0,5,0.0,0.0447,0.3219,0.0,False
1253,2026-03-17 07:40:13,2026-03-17 08:32:28,0,5,0.0,0.0447,0.3219,0.0,False
1254,2026-03-17 08:40:00,2026-03-17 09:12:07,0,5,0.0,0.0447,0.3219,0.0,False
1255,2026-03-17 09:19:37,2026-03-17 09:46:06,0,5,0.0,0.0447,0.3219,0.0,False
1256,2026-03-17 09:54:31,2026-03-17 10:25:47,0,5,0.0,0.0447,0.3219,0.0,False
1257,2026-03-17 10:40:00,2026-03-17 11:58:38,0,5,0.0,0.0447,0.3219,0.0,False
1258,2026-03-17 12:08:45,2026-03-17 12:45:54,0,5,0.0,0.0447,0.3219,0.0,False
1259,2026-03-17 13:49:10,2026-03-17 14:34:51,0,5,0.0,0.0447,0.3219,0.0,False
1260,2026-03-17 14:38:43,2026-03-17 15:28:13,0,5,0.0,0.0447,0.3219,0.0,False
1261,2026-03-17 15:28:48,2026-03-17 16:06:00,0,5,0.0,0.0447,0.3219,0.0,False
1262,2026-03-17 16:23:25,2026-03-17 16:40:29,0,5,0.0,0.0447,0.3219,0.0,False
1263,2026-03-17 17:03:19,2026-03-17 18:00:19,0,5,0.0,0.0447,0.3219,0.0,False
1264,2026-03-17 18:05:43,2026-03-17 18:46:29,1,5,0.2,0.0447,0.3219,0.0,False
1265,2026-03-17 19:00:59,2026-03-17 19:42:32,0,5,0.0,0.0447,0.3219,0.0,False
1266,2026-03-17 19:43:56,2026-03-17 20:14:56,0,5,0.0,0.0447,0.3219,0.0,False
1267,2026-03-17 20:24:28,2026-03-17 21:11:08,0,5,0.0,0.0447,0.3219,0.0,False
1268,2026-03-17 21:15:45,2026-03-17 21:42:06,0,5,0.0,0.0447,0.3219,0.0,False
1269,2026-03-17 22:00:33,2026-03-17 23:52:30,0,5,0.0,0.0447,0.3219,0.0,False
1270,2026-03-18 00:37:22,2026-03-18 01:06:28,0,5,0.0,0.0447,0.3219,0.0,False
1271,2026-03-18 01:24:44,2026-03-18 02:06:03,0,5,0.0,0.0447,0.3219,0.0,False
1272,2026-03-18 02:11:23,2026-03-18 02:44:24,0,5,0.0,0.0447,0.3219,0.0,False
1273,2026-03-18 02:48:06,2026-03-18 03:14:08,0,5,0.0,0.0447,0.3219,0.0,False
1274,2026-03-18 03:17:15,2026-03-18 03:36:43,0,5,0.0,0.0447,0.3219,0.0,False
1275,2026-03-18 03:50:22,2026-03-18 05:10:27,0,5,0.0,0.0447,0.3219,0.0,False
1276,2026-03-18 05:39:41,2026-03-18 06:14:23,0,5,0.0,0.0447,0.3219,0.0,False
1277,2026-03-18 06:15:29,2026-03-18 06:38:59,0,5,0.0,0.0447,0.3219,0.0,False
1278,2026-03-18 06:39:36,2026-03-18 07:21:08,0,5,0.0,0.0447,0.3219,0.0,False
1279,2026-03-18 07:28:38,2026-03-18 08:18:12,0,5,0.0,0.0447,0.3219,0.0,False
1280,2026-03-18 08:28:04,2026-03-18 08:39:39,0,5,0.0,0.0447,0.3219,0.0,False
1281,2026-03-18 08:53:46,2026-03-18 09:27:49,0,5,0.0,0.0447,0.3219,0.0,False
1282,2026-03-18 09:30:53,2026-03-18 09:54:32,0,5,0.0,0.0447,0.3219,0.0,False
1283,2026-03-18 09:54:43,2026-03-18 11:02:06,0,5,0.0,0.0447,0.3219,0.0,False
1284,2026-03-18 11:15:38,2026-03-18 11:36:09,0,5,0.0,0.0447,0.3219,0.0,False
1285,2026-03-18 11:39:55,2026-03-18 12:35:47,0,5,0.0,0.0447,0.3219,0.0,False
1286,2026-03-18 12:39:19,2026-03-18 13:29:12,0,5,0.0,0.0447,0.3219,0.0,False
1287,2026-03-18 13:50:48,2026-03-18 14:55:41,0,5,0.0,0.0447,0.3219,0.0,False
1288,2026-03-18 15:09:51,2026-03-18 15:36:32,0,5,0.0,0.0447,0.3219,0.0,False
1289,2026-03-18 15:40:35,2026-03-18 16:14:40,0,5,0.0,0.0447,0.3219,0.0,False
1290,2026-03-18 16:19:53,2026-03-18 16:33:22,0,5,0.0,0.0447,0.3219,0.0,False
1291,2026-03-18 16:59:51,2026-03-18 17:27:48,0,5,0.0,0.0447,0.3219,0.0,False
1292,2026-03-18 17:48:17,2026-03-18 18:17:49,0,5,0.0,0.0447,0.3219,0.0,False
1293,2026-03-18 18:30:47,2026-03-18 19:58:17,1,5,0.2,0.0447,0.3219,0.0,False
1294,2026-03-18 20:01:06,2026-03-18 20:18:25,0,5,0.0,0.0447,0.3219,0.0,False
1295,2026-03-18 20:28:59,2026-03-18 20:50:18,0,5,0.0,0.0447,0.3219,0.0,False
1296,2026-03-18 20:50:28,2026-03-18 21:52:08,1,5,0.2,0.0447,0.3219,0.0,False
1297,2026-03-18 22:09:41,2026-03-18 22:17:23,0,5,0.0,0.0447,0.3219,0.0,False
1298,2026-03-18 22:29:46,2026-03-18 23:12:51,0,5,0.0,0.0447,0.3219,0.0,False
1299,2026-03-18 23:23:35,2026-03-19 00:14:04,0,5,0.0,0.0447,0.3219,0.0,False
1300,2026-03-19 00:31:11,2026-03-19 01:12:45,2,5,0.4,0.0447,0.3219,0.0,True
1301,2026-03-19 01:35:15,2026-03-19 02:22:34,0,5,0.0,0.0447,0.3219,0.0,False
1302,2026-03-19 02:38:11,2026-03-19 03:12:37,0,5,0.0,0.0447,0.3219,0.0,False
1303,2026-03-19 03:14:21,2026-03-19 03:40:44,0,5,0.0,0.0447,0.3219,0.0,False
1304,2026-03-19 03:41:04,2026-03-19 04:10:13,0,5,0.0,0.0447,0.3219,0.0,False
1305,2026-03-19 04:11:27,2026-03-19 05:13:58,0,5,0.0,0.0447,0.3219,0.0,False
1306,2026-03-19 05:16:23,2026-03-19 06:08:38,0,5,0.0,0.0447,0.3219,0.0,False
1307,2026-03-19 06:14:05,2026-03-19 06:57:05,0,5,0.0,0.0447,0.3219,0.0,False
1308,2026-03-19 07:05:24,2026-03-19 07:30:15,0,5,0.0,0.0447,0.3219,0.0,False
1309,2026-03-19 07:32:52,2026-03-19 08:04:37,0,5,0.0,0.0447,0.3219,0.0,False
1310,2026-03-19 08:06:03,2026-03-19 08:54:26,0,5,0.0,0.0447,0.3219,0.0,False
1311,2026-03-19 08:55:17,2026-03-19 09:46:45,0,5,0.0,0.0447,0.3219,0.0,False
1312,2026-03-19 10:07:22,2026-03-19 10:56:41,2,5,0.4,0.0447,0.3219,0.0,True
1313,2026-03-19 11:05:21,2026-03-19 11:48:49,1,5,0.2,0.0447,0.3219,0.0,False
1314,2026-03-19 11:51:40,2026-03-19 12:25:12,1,5,0.2,0.0447,0.3219,0.0,False
1315,2026-03-19 13:01:17,2026-03-19 13:25:52,0,5,0.0,0.0447,0.3219,0.0,False
1316,2026-03-19 13:33:29,2026-03-19 14:09:24,2,5,0.4,0.0447,0.3219,0.0,True
1317,2026-03-19 14:11:58,2026-03-19 14:50:00,0,5,0.0,0.0447,0.3219,0.0,False
1318,2026-03-19 14:51:21,2026-03-19 15:06:52,0,5,0.0,0.0447,0.3219,0.0,False
1319,2026-03-19 15:24:07,2026-03-19 16:14:19,0,5,0.0,0.0447,0.3219,0.0,False
1320,2026-03-19 16:19:24,2026-03-19 17:04:51,1,5,0.2,0.0447,0.3219,0.0,False
1321,2026-03-19 17:22:33,2026-03-19 18:16:27,1,5,0.2,0.0447,0.3219,0.0,False
1322,2026-03-19 18:23:58,2026-03-19 19:21:29,0,5,0.0,0.0447,0.3219,0.0,False
1323,2026-03-19 19:29:54,2026-03-19 20:27:34,0,5,0.0,0.0447,0.3219,0.0,False
1324,2026-03-19 20:37:20,2026-03-19 20:59:35,0,5,0.0,0.0447,0.3219,0.0,False
1325,2026-03-19 21:05:09,2026-03-19 22:10:57,1,5,0.2,0.0447,0.3219,0.0,False
1326,2026-03-19 22:14:32,2026-03-19 23:04:57,0,5,0.0,0.0447,0.3219,0.0,False
1327,2026-03-19 23:29:40,2026-03-20 00:51:37,1,5,0.2,0.0447,0.3219,0.0,False
1328,2026-03-20 00:53:47,2026-03-20 01:42:37,0,5,0.0,0.0447,0.3219,0.0,False
