Glass_ID,Lot_ID,Product_Model,Raw_Glass_Batch,Line_ID,Machine_ID,Tool_ID,Fixture_ID,Operator_ID,Shift,Process_Time,Inspection_Station,Tool_Life_Pct,Spindle_Speed_rpm,Feed_Rate_mm_min,Coolant_Pressure_bar,Coolant_Pressure_Stability,Vacuum_Level_kPa,Chamfer_Width_mm,Chipping_Size_um,Thickness_mm,Warpage_mm,CS_MPa,DOL_um,Defect_Type,Defect_Location,AOI_Result,Final_Result,Individual_Chipping_um,Moving_Range_Chipping_um,I_CL,I_UCL,I_LCL,MR_CL,MR_UCL,MR_LCL,I_OOC,MR_OOC
GLS-2026-0018969,LOT-2026-W08-C,CG-Model-B,RGB-9983,LINE-02,CNC-04,TOOL-19,FIX-A1,OP-003,Day,2026-03-29 13:47:30,AOI,59.9,23854,870.2,3.26,0.92,-77.5,0.3152,11.1,0.706,0.0375,779.7,45.3,None,None,Pass,OK,11.1,11.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0038253,LOT-2026-W08-C,CG-Model-B,RGB-8706,LINE-02,CNC-04,TOOL-04,FIX-B1,OP-023,Day,2026-03-29 14:15:05,AOI,62.3,24152,840.9,3.03,0.902,-83.6,0.3081,0.0,0.6938,0.0003,805.0,46.3,None,None,Pass,OK,0.0,11.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0017969,LOT-2026-W08-C,CG-Model-A,RGB-9421,LINE-02,CNC-04,TOOL-23,FIX-C2,OP-006,Swing,2026-03-29 14:32:26,AOI,78.7,24228,857.3,3.19,0.947,-79.6,0.3255,6.4,0.7033,0.0287,765.0,47.2,None,None,Pass,OK,6.4,6.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0030122,LOT-2026-W08-C,CG-Model-C,RGB-8522,LINE-01,CNC-04,TOOL-03,FIX-C1,OP-007,Day,2026-03-29 14:45:00,AOI,65.7,23871,852.0,3.06,0.952,-84.5,0.2986,0.0,0.6982,0.0268,780.5,44.9,None,None,Pass,OK,0.0,6.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0013896,LOT-2026-W08-C,CG-Model-B,RGB-8823,LINE-01,CNC-04,TOOL-13,FIX-B2,OP-017,Night,2026-03-29 14:48:33,AOI,72.9,24068,894.9,3.03,0.977,-82.6,0.3133,0.0,0.705,0.0187,766.9,45.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0029926,LOT-2026-W08-C,CG-Model-B,RGB-9330,LINE-02,CNC-04,TOOL-10,FIX-C1,OP-009,Night,2026-03-29 15:33:20,AOI,73.8,23808,799.0,3.13,0.824,-76.9,0.2947,0.0,0.6951,0.012,768.8,46.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0035687,LOT-2026-W08-C,CG-Model-A,RGB-9924,LINE-01,CNC-04,TOOL-11,FIX-A3,OP-001,Night,2026-03-29 15:35:47,AOI,76.8,23671,845.1,2.95,0.822,-76.7,0.3082,53.0,0.7028,0.0353,795.5,44.3,None,None,Pass,OK,53.0,53.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0048763,LOT-2026-W08-C,CG-Model-B,RGB-9089,LINE-02,CNC-04,TOOL-03,FIX-B2,OP-009,Night,2026-03-29 15:51:06,AOI,55.2,24230,912.2,3.16,0.953,-79.8,0.3189,63.5,0.7051,0.0305,787.5,43.7,None,None,Pass,OK,63.5,10.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0013471,LOT-2026-W08-C,CG-Model-B,RGB-9879,LINE-02,CNC-04,TOOL-18,FIX-B2,OP-011,Swing,2026-03-29 15:59:34,AOI,82.8,24170,801.6,3.23,0.969,-81.0,0.3116,55.9,0.699,0.0328,810.5,46.7,None,None,Pass,OK,55.9,7.600000000000001,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0021286,LOT-2026-W08-C,CG-Model-A,RGB-9405,LINE-01,CNC-04,TOOL-20,FIX-A2,OP-002,Day,2026-03-29 16:02:59,AOI,75.5,24344,942.3,3.12,1.0,-81.9,0.3047,0.0,0.7034,0.03,796.4,44.3,None,None,Pass,OK,0.0,55.9,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0029082,LOT-2026-W08-C,CG-Model-A,RGB-8515,LINE-01,CNC-04,TOOL-12,FIX-A2,OP-021,Swing,2026-03-29 16:21:36,AOI,65.2,23966,899.9,3.15,0.981,-84.5,0.2943,0.0,0.7021,0.0196,791.1,41.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0042492,LOT-2026-W08-C,CG-Model-C,RGB-8531,LINE-01,CNC-04,TOOL-18,FIX-C2,OP-028,Swing,2026-03-29 17:00:06,AOI,43.5,23362,840.0,3.2,1.0,-82.4,0.2948,0.0,0.7014,0.0312,792.4,46.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0030368,LOT-2026-W08-C,CG-Model-C,RGB-9067,LINE-02,CNC-04,TOOL-23,FIX-C3,OP-009,Swing,2026-03-29 17:11:51,AOI,23.9,24385,886.4,2.89,0.907,-81.0,0.2832,8.4,0.7011,0.0216,805.4,47.8,None,None,Pass,OK,8.4,8.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0022798,LOT-2026-W08-C,CG-Model-A,RGB-8978,LINE-02,CNC-04,TOOL-23,FIX-A1,OP-029,Day,2026-03-29 17:16:29,AOI,45.9,23816,814.6,3.17,1.0,-73.9,0.3064,0.0,0.7005,0.0245,775.5,46.1,None,None,Pass,OK,0.0,8.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0015296,LOT-2026-W08-C,CG-Model-B,RGB-8569,LINE-01,CNC-04,TOOL-13,FIX-B2,OP-022,Day,2026-03-29 17:30:41,AOI,69.9,24350,860.0,3.12,1.0,-78.2,0.3181,5.2,0.7068,0.0124,801.8,43.9,None,None,Pass,OK,5.2,5.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0010786,LOT-2026-W08-C,CG-Model-B,RGB-9853,LINE-01,CNC-04,TOOL-15,FIX-C1,OP-020,Day,2026-03-29 17:53:28,AOI,92.4,24226,868.3,3.4,0.986,-79.8,0.3055,168.9,0.6986,0.0272,797.8,43.5,Edge_Chipping,Camera_Hole,Fail,NG,168.9,163.70000000000002,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0042013,LOT-2026-W08-C,CG-Model-B,RGB-8955,LINE-02,CNC-04,TOOL-21,FIX-A2,OP-003,Day,2026-03-29 18:04:59,AOI,75.5,24061,855.8,3.14,1.0,-81.2,0.3126,0.0,0.6949,0.0263,781.1,46.3,None,None,Pass,OK,0.0,168.9,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0041006,LOT-2026-W08-C,CG-Model-A,RGB-8234,LINE-02,CNC-04,TOOL-19,FIX-B3,OP-003,Day,2026-03-29 18:10:08,AOI,61.5,24467,786.8,2.99,0.929,-80.0,0.3026,0.0,0.6992,0.0287,774.7,47.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0002536,LOT-2026-W08-C,CG-Model-A,RGB-8495,LINE-02,CNC-04,TOOL-11,FIX-B1,OP-001,Swing,2026-03-29 18:15:31,AOI,51.5,24121,817.6,3.18,1.0,-83.0,0.29,0.0,0.7001,0.0171,783.0,47.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0030703,LOT-2026-W08-C,CG-Model-B,RGB-9118,LINE-02,CNC-04,TOOL-05,FIX-C3,OP-026,Swing,2026-03-29 18:16:52,AOI,66.7,23985,829.0,3.21,1.0,-80.5,0.3061,0.0,0.6987,0.0182,792.8,46.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0011988,LOT-2026-W08-C,CG-Model-C,RGB-9612,LINE-01,CNC-04,TOOL-13,FIX-C1,OP-019,Night,2026-03-29 18:22:22,AOI,73.0,23628,811.5,3.09,0.926,-78.3,0.313,0.0,0.6946,0.0364,761.9,43.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0043678,LOT-2026-W08-C,CG-Model-C,RGB-8639,LINE-01,CNC-04,TOOL-10,FIX-A3,OP-012,Swing,2026-03-29 18:23:12,AOI,67.0,24216,815.8,3.23,0.961,-81.2,0.3183,0.0,0.7039,0.0307,771.3,45.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0041576,LOT-2026-W08-C,CG-Model-A,RGB-8938,LINE-02,CNC-04,TOOL-02,FIX-A2,OP-024,Day,2026-03-29 18:28:11,AOI,44.4,23606,873.0,3.17,0.96,-82.8,0.2893,0.0,0.7018,0.0141,783.8,43.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0029585,LOT-2026-W08-C,CG-Model-C,RGB-9314,LINE-01,CNC-04,TOOL-18,FIX-B1,OP-019,Swing,2026-03-29 18:28:17,AOI,55.9,24081,845.5,3.06,0.938,-84.0,0.2916,0.0,0.7035,0.0299,782.5,43.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0020491,LOT-2026-W08-C,CG-Model-C,RGB-8920,LINE-01,CNC-04,TOOL-06,FIX-C1,OP-001,Night,2026-03-29 18:33:13,AOI,65.9,23688,843.1,3.31,0.942,-79.6,0.2916,12.6,0.704,0.0261,777.7,43.3,None,None,Pass,OK,12.6,12.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0007063,LOT-2026-W08-C,CG-Model-A,RGB-9143,LINE-01,CNC-04,TOOL-03,FIX-C2,OP-016,Swing,2026-03-29 18:35:29,AOI,48.9,24404,843.1,3.01,0.944,-82.3,0.295,0.0,0.7053,0.0181,767.7,47.3,None,None,Pass,OK,0.0,12.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0022413,LOT-2026-W08-C,CG-Model-B,RGB-9064,LINE-01,CNC-04,TOOL-18,FIX-C2,OP-012,Night,2026-03-29 18:50:57,AOI,78.2,24168,938.7,3.21,0.929,-80.5,0.2903,90.2,0.7041,0.0209,789.0,45.4,Edge_Chipping,Edge,Fail,NG,90.2,90.2,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0047453,LOT-2026-W08-C,CG-Model-B,RGB-9959,LINE-02,CNC-04,TOOL-13,FIX-B2,OP-027,Swing,2026-03-29 18:51:05,AOI,60.5,23544,750.6,3.22,0.968,-81.1,0.3061,58.8,0.7051,0.018,785.8,46.2,None,None,Pass,OK,58.8,31.400000000000006,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0020014,LOT-2026-W08-C,CG-Model-B,RGB-9642,LINE-01,CNC-04,TOOL-10,FIX-B1,OP-030,Day,2026-03-29 19:14:59,AOI,27.8,24117,871.5,3.15,0.996,-82.6,0.2874,0.0,0.7026,0.0247,823.0,47.6,None,None,Pass,OK,0.0,58.8,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0010117,LOT-2026-W08-C,CG-Model-A,RGB-9920,LINE-01,CNC-04,TOOL-06,FIX-A1,OP-016,Day,2026-03-29 19:15:35,AOI,76.9,24480,833.2,2.94,0.866,-89.0,0.3094,10.1,0.7044,0.0432,779.9,47.6,None,None,Pass,OK,10.1,10.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0031371,LOT-2026-W08-C,CG-Model-B,RGB-8482,LINE-01,CNC-04,TOOL-14,FIX-C3,OP-027,Day,2026-03-29 19:17:51,AOI,61.0,24116,822.3,3.08,0.957,-82.6,0.3039,0.0,0.7035,0.0363,798.4,43.8,None,None,Pass,OK,0.0,10.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0007982,LOT-2026-W08-C,CG-Model-B,RGB-9077,LINE-01,CNC-04,TOOL-10,FIX-C2,OP-017,Day,2026-03-29 19:38:00,AOI,12.4,23635,916.0,3.24,0.937,-83.3,0.2831,0.0,0.6993,0.0162,791.4,44.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0024981,LOT-2026-W08-C,CG-Model-A,RGB-9982,LINE-01,CNC-04,TOOL-14,FIX-A3,OP-023,Day,2026-03-29 19:39:03,AOI,24.4,23682,840.5,3.06,0.981,-81.4,0.2779,0.0,0.7047,0.0206,783.7,44.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0018449,LOT-2026-W08-C,CG-Model-A,RGB-8976,LINE-02,CNC-04,TOOL-21,FIX-B3,OP-008,Swing,2026-03-29 19:46:14,AOI,21.0,23825,878.5,3.11,1.0,-78.6,0.2866,0.0,0.7043,0.0235,763.5,44.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0011238,LOT-2026-W08-C,CG-Model-A,RGB-8661,LINE-02,CNC-04,TOOL-05,FIX-A3,OP-010,Night,2026-03-29 19:57:02,AOI,72.1,23879,893.1,2.95,0.846,-85.8,0.3073,24.7,0.704,0.0331,776.5,43.4,None,None,Pass,OK,24.7,24.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0027259,LOT-2026-W08-C,CG-Model-A,RGB-9592,LINE-01,CNC-04,TOOL-16,FIX-B1,OP-006,Night,2026-03-29 20:08:53,AOI,44.4,24332,885.1,3.14,0.974,-79.6,0.2915,0.0,0.6931,0.0532,763.6,44.8,None,None,Pass,OK,0.0,24.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0028437,LOT-2026-W08-C,CG-Model-A,RGB-9072,LINE-02,CNC-04,TOOL-08,FIX-C2,OP-005,Night,2026-03-29 20:21:30,AOI,17.2,24029,910.5,3.07,0.914,-76.0,0.2863,7.2,0.7,0.0271,787.1,43.5,None,None,Pass,OK,7.2,7.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0004253,LOT-2026-W08-C,CG-Model-C,RGB-9299,LINE-01,CNC-04,TOOL-06,FIX-A2,OP-016,Night,2026-03-29 20:27:45,AOI,42.3,24038,831.2,3.15,0.927,-79.6,0.3029,0.0,0.7062,0.0547,797.1,48.1,None,None,Pass,OK,0.0,7.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0015830,LOT-2026-W08-C,CG-Model-C,RGB-9609,LINE-01,CNC-04,TOOL-20,FIX-B2,OP-014,Night,2026-03-29 20:41:30,AOI,25.1,24073,852.5,3.05,1.0,-74.6,0.2949,11.4,0.6943,0.0366,771.5,44.9,None,None,Pass,OK,11.4,11.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0031627,LOT-2026-W08-C,CG-Model-A,RGB-9307,LINE-02,CNC-04,TOOL-02,FIX-B3,OP-008,Night,2026-03-29 21:05:43,AOI,72.4,24107,895.1,2.94,0.852,-84.1,0.3064,0.0,0.6958,0.0394,799.5,44.4,None,None,Pass,OK,0.0,11.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0021412,LOT-2026-W08-C,CG-Model-C,RGB-9393,LINE-02,CNC-04,TOOL-15,FIX-B1,OP-023,Day,2026-03-29 21:06:14,AOI,69.5,23675,855.6,3.09,0.919,-79.9,0.3165,0.0,0.6976,0.021,760.0,47.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0012341,LOT-2026-W08-C,CG-Model-C,RGB-8949,LINE-01,CNC-04,TOOL-16,FIX-B3,OP-001,Day,2026-03-29 21:31:31,AOI,63.0,23993,856.2,3.21,1.0,-81.1,0.2999,0.0,0.6992,0.0269,784.5,45.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0045583,LOT-2026-W08-C,CG-Model-A,RGB-9048,LINE-02,CNC-04,TOOL-15,FIX-B2,OP-025,Day,2026-03-29 21:43:59,AOI,64.5,23966,891.8,3.29,0.995,-81.4,0.324,0.0,0.6973,0.0265,797.1,44.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0029355,LOT-2026-W08-C,CG-Model-A,RGB-8567,LINE-01,CNC-04,TOOL-06,FIX-C1,OP-017,Swing,2026-03-29 21:49:45,AOI,82.7,23460,796.1,3.21,1.0,-79.2,0.33,6.1,0.6983,0.0548,782.5,48.1,None,None,Pass,OK,6.1,6.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0005784,LOT-2026-W08-C,CG-Model-A,RGB-9094,LINE-02,CNC-04,TOOL-02,FIX-C2,OP-015,Day,2026-03-29 21:56:12,AOI,28.0,24221,809.3,3.31,1.0,-86.1,0.2886,0.0,0.7087,0.0145,774.1,43.7,None,None,Pass,OK,0.0,6.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0026357,LOT-2026-W08-C,CG-Model-B,RGB-8641,LINE-02,CNC-04,TOOL-01,FIX-A1,OP-009,Day,2026-03-29 22:02:20,AOI,20.6,24339,935.0,3.29,0.995,-81.3,0.288,8.5,0.7004,0.0394,768.1,48.6,None,None,Pass,OK,8.5,8.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0002974,LOT-2026-W08-C,CG-Model-B,RGB-9284,LINE-02,CNC-04,TOOL-07,FIX-A1,OP-021,Day,2026-03-29 22:05:27,AOI,40.0,24106,870.0,3.05,0.965,-80.9,0.2908,0.0,0.7047,0.0347,800.3,44.0,None,None,Pass,OK,0.0,8.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0039813,LOT-2026-W08-C,CG-Model-C,RGB-8991,LINE-01,CNC-04,TOOL-19,FIX-A1,OP-001,Day,2026-03-29 22:13:29,AOI,80.7,24064,762.5,3.08,0.96,-81.1,0.3099,24.9,0.7046,0.0304,779.4,47.1,None,None,Pass,OK,24.9,24.9,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0016579,LOT-2026-W08-C,CG-Model-A,RGB-9034,LINE-01,CNC-04,TOOL-16,FIX-C2,OP-010,Day,2026-03-29 22:20:41,AOI,66.8,24435,843.0,2.96,0.925,-82.9,0.3028,0.0,0.6991,0.0206,783.6,45.3,None,None,Pass,OK,0.0,24.9,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0041775,LOT-2026-W08-C,CG-Model-C,RGB-9801,LINE-01,CNC-04,TOOL-14,FIX-A1,OP-028,Day,2026-03-29 22:25:05,AOI,69.5,23770,868.4,3.28,1.0,-86.9,0.3107,0.0,0.7081,0.0286,787.6,47.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0048282,LOT-2026-W08-C,CG-Model-A,RGB-8043,LINE-01,CNC-04,TOOL-17,FIX-B1,OP-027,Swing,2026-03-29 22:37:28,AOI,85.8,24149,887.8,3.09,0.957,-85.0,0.3153,97.4,0.6989,0.0365,795.3,43.8,Edge_Chipping,Edge,Fail,NG,97.4,97.4,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0001198,LOT-2026-W08-C,CG-Model-C,RGB-8206,LINE-01,CNC-04,TOOL-17,FIX-A3,OP-007,Day,2026-03-29 22:40:25,AOI,39.2,23778,834.4,3.17,0.96,-83.8,0.298,0.0,0.7138,0.0387,761.1,48.1,None,None,Pass,OK,0.0,97.4,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0014090,LOT-2026-W08-C,CG-Model-B,RGB-8045,LINE-02,CNC-04,TOOL-10,FIX-C2,OP-025,Swing,2026-03-29 22:42:29,AOI,35.9,23864,786.6,3.13,1.0,-81.7,0.2902,0.0,0.6939,0.032,766.2,44.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0008483,LOT-2026-W08-C,CG-Model-C,RGB-9703,LINE-01,CNC-04,TOOL-06,FIX-C2,OP-030,Night,2026-03-29 22:54:50,AOI,61.8,24109,812.1,3.23,0.945,-78.9,0.3003,0.0,0.7019,0.0185,793.4,46.9,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0029182,LOT-2026-W08-C,CG-Model-A,RGB-9631,LINE-02,CNC-04,TOOL-02,FIX-B1,OP-016,Day,2026-03-29 23:04:26,AOI,43.3,23930,843.7,3.01,0.926,-82.6,0.3074,0.0,0.7038,0.0318,774.2,44.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0009133,LOT-2026-W08-C,CG-Model-B,RGB-8191,LINE-02,CNC-04,TOOL-16,FIX-A1,OP-009,Night,2026-03-29 23:24:36,AOI,47.1,24245,903.7,3.13,1.0,-88.0,0.3095,0.0,0.7043,0.0532,780.3,49.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0039455,LOT-2026-W08-C,CG-Model-A,RGB-8716,LINE-02,CNC-04,TOOL-17,FIX-B3,OP-001,Night,2026-03-29 23:26:25,AOI,80.2,24071,792.6,3.07,0.99,-85.6,0.318,0.0,0.7001,0.0122,754.6,44.5,Scratch,Edge,Fail,NG,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0049983,LOT-2026-W08-C,CG-Model-A,RGB-9231,LINE-01,CNC-04,TOOL-09,FIX-C1,OP-007,Swing,2026-03-29 23:35:00,AOI,71.6,24167,853.5,3.13,0.955,-76.3,0.3158,0.0,0.6996,0.0322,780.7,44.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0046859,LOT-2026-W08-C,CG-Model-B,RGB-9600,LINE-02,CNC-04,TOOL-24,FIX-A1,OP-011,Swing,2026-03-29 23:50:38,AOI,51.9,24052,884.2,3.25,0.925,-78.4,0.3064,0.0,0.6954,0.0257,791.7,45.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0046922,LOT-2026-W08-C,CG-Model-B,RGB-8170,LINE-01,CNC-04,TOOL-08,FIX-C2,OP-012,Day,2026-03-29 23:51:59,AOI,67.6,24158,871.9,3.07,1.0,-83.6,0.3093,0.0,0.7049,0.0206,775.5,43.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0041502,LOT-2026-W08-C,CG-Model-A,RGB-8267,LINE-02,CNC-04,TOOL-05,FIX-C3,OP-010,Swing,2026-03-29 23:52:31,AOI,67.0,24122,862.1,3.09,0.964,-82.1,0.3082,0.0,0.6967,0.0472,792.2,46.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0018712,LOT-2026-W09-D,CG-Model-B,RGB-9396,LINE-01,CNC-04,TOOL-09,FIX-A3,OP-007,Swing,2026-03-30 00:23:24,AOI,48.5,23889,854.2,3.15,0.961,-78.8,0.3149,0.0,0.7053,0.0171,796.0,43.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0032291,LOT-2026-W09-D,CG-Model-B,RGB-9171,LINE-01,CNC-04,TOOL-19,FIX-C1,OP-025,Day,2026-03-30 01:21:48,AOI,59.8,23760,825.2,3.32,0.959,-82.4,0.3109,8.8,0.7028,0.0093,754.8,45.5,None,None,Pass,OK,8.8,8.8,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0018366,LOT-2026-W09-D,CG-Model-B,RGB-8625,LINE-01,CNC-04,TOOL-01,FIX-C3,OP-001,Day,2026-03-30 01:28:48,AOI,54.7,24548,865.3,3.03,0.905,-81.1,0.3011,0.0,0.6971,0.0438,794.3,47.3,None,None,Pass,OK,0.0,8.8,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0032468,LOT-2026-W09-D,CG-Model-C,RGB-9369,LINE-01,CNC-04,TOOL-05,FIX-B3,OP-029,Day,2026-03-30 01:37:08,AOI,61.4,23725,814.1,3.18,0.962,-81.6,0.303,0.0,0.7028,0.0252,801.4,45.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0035515,LOT-2026-W09-D,CG-Model-B,RGB-9600,LINE-01,CNC-04,TOOL-17,FIX-C3,OP-014,Swing,2026-03-30 01:39:39,AOI,70.4,24262,841.3,3.24,0.991,-84.3,0.3029,0.0,0.6999,0.0298,787.8,46.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0032452,LOT-2026-W09-D,CG-Model-B,RGB-8664,LINE-01,CNC-04,TOOL-01,FIX-C2,OP-002,Night,2026-03-30 02:17:27,AOI,22.2,24048,805.9,2.8,0.882,-81.0,0.2893,8.6,0.7012,0.0411,786.3,46.1,None,None,Pass,OK,8.6,8.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0024039,LOT-2026-W09-D,CG-Model-A,RGB-8642,LINE-02,CNC-04,TOOL-15,FIX-C3,OP-013,Day,2026-03-30 02:17:33,AOI,53.3,24291,867.4,3.17,0.951,-79.0,0.2957,0.0,0.6929,0.0337,780.0,48.9,None,None,Pass,OK,0.0,8.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0026655,LOT-2026-W09-D,CG-Model-C,RGB-9448,LINE-01,CNC-04,TOOL-02,FIX-C1,OP-011,Swing,2026-03-30 02:25:52,AOI,63.9,24029,869.6,3.12,0.963,-81.1,0.3042,0.0,0.6986,0.0038,796.4,45.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0015203,LOT-2026-W09-D,CG-Model-B,RGB-8469,LINE-01,CNC-04,TOOL-19,FIX-C1,OP-017,Swing,2026-03-30 02:27:30,AOI,28.2,24086,878.8,3.19,0.991,-81.5,0.2772,12.5,0.6971,0.0169,784.4,46.6,None,None,Pass,OK,12.5,12.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0001828,LOT-2026-W09-D,CG-Model-A,RGB-9739,LINE-01,CNC-04,TOOL-02,FIX-A1,OP-014,Day,2026-03-30 02:31:10,AOI,88.4,23596,896.4,3.23,0.982,-79.2,0.3195,0.0,0.7043,0.0339,772.9,43.0,None,None,Pass,OK,0.0,12.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0021466,LOT-2026-W09-D,CG-Model-B,RGB-9027,LINE-01,CNC-04,TOOL-12,FIX-A3,OP-005,Night,2026-03-30 02:34:00,AOI,85.4,24162,763.3,3.38,0.967,-81.1,0.3219,19.9,0.7084,0.0239,776.5,46.9,None,None,Pass,OK,19.9,19.9,12.19,66.13,0.0,20.28,66.25,0.0,False,False
